cell_id,fr_state,nrg_state,reward,terminated,truncated,cumulative_reward,average_reward
10,-4.0,6.9527865e-05,-0.2166405992106196,0,0,-9.724688373689158,-0.2069082632699821
10,-2.0,3.1864303e-05,-0.1735224799708125,0,0,-9.89821085365997,-0.20621272611791608
10,-6.0,5.184201e-06,-0.15775147615826096,0,0,-10.05596232981823,-0.2052237210166986
10,13.0,8.1974504e-05,-0.18272359534060922,0,0,-10.23868592515884,-0.20477371850317685
10,0.0,2.9556533e-05,-0.1657601700619456,0,0,-10.404446095220786,-0.20400874696511348
10,4.0,1.3946491e-05,-0.13924104734218087,0,0,-10.543687142562966,-0.20276321428005709
10,2.0,3.3408003e-05,-0.16415710016047924,0,0,-10.707844242723445,-0.20203479703251787
10,4.0,7.186224e-05,-0.19715679450786083,0,0,-10.905001037231305,-0.2019444636524316
10,-18.0,6.315713e-05,-0.24845168753421276,0,0,-11.153452724765517,-0.20279004954119123
10,2.0,1.9978337e-05,-0.15072743310487238,0,0,-11.30418015787039,-0.2018603599619713
10,2.0,0.00012195292,-0.2527020232275721,0,0,-11.556882181097961,-0.20275231896663096
10,-8.0,7.36549e-05,-0.23167671724116767,0,0,-11.78855889833913,-0.20325101548860575
10,4.0,9.7142165e-06,-0.13500877260124652,0,0,-11.923567670940376,-0.20209436730407423
10,-22.0,6.469685e-05,-0.2609004811838862,0,0,-12.184468152124262,-0.2030744692020711
7,-8.0,7.051935e-05,-0.22854116721904244,0,0,-12.413009319343304,-0.20349195605480833
7,-9.0,0.00010872672,-0.2694758133486506,0,0,-12.682485132691955,-0.20455621181761224
7,0.0,3.7888785e-05,-0.174092422564387,0,0,-12.856577555256342,-0.20407265960724358
7,-12.0,1.4925484e-05,-0.18385639800584283,0,0,-13.040433953262184,-0.2037567805197217
7,27.0,0.0001300681,-0.19263538285052745,0,0,-13.233069336112711,-0.2035856820940418
7,43.0,0.00010092071,-0.11985162659442393,0,0,-13.352920962707135,-0.20231698428344153
7,2.0,9.943991e-05,-0.23018900914943186,0,0,-13.583109971856567,-0.2027329846545757
7,-38.0,0.00012034017,-0.36018017693316906,0,0,-13.943290148789735,-0.20504838454102559
7,-8.0,5.099595e-05,-0.20901776715075937,0,0,-14.152307915940495,-0.20510591182522464
7,2.0,4.409732e-05,-0.17484641834056347,0,0,-14.327154334281058,-0.20467363334687233
7,-2.0,1.4014035e-05,-0.155672212083697,0,0,-14.482826546364755,-0.20398347248401072
7,11.0,5.0861086e-05,-0.15706471963679758,0,0,-14.639891266001554,-0.20333182313891054
7,0.0,4.333142e-05,-0.17953505678927867,0,0,-14.819426322790832,-0.20300584003823066
7,4.0,1.2225401e-05,-0.13751995726382701,0,0,-14.956946280054659,-0.2021208956764144
7,-34.0,0.00011899064,-0.3479215578631159,0,0,-15.304867837917774,-0.20406490450557038
7,0.0,2.9345865e-05,-0.16554950340545146,0,0,-15.470417341323225,-0.20355812291214778
7,12.0,1.7670776e-05,-0.12114713652884927,0,0,-15.591564477852074,-0.20248785036171532
7,11.0,0.00013395154,-0.24015517397677866,0,0,-15.831719651828854,-0.20297076476703665
7,6.0,2.7053471e-05,-0.14689348800933327,0,0,-15.978613139838187,-0.2022609258207366
7,-25.0,0.00017720267,-0.381588138778567,0,0,-16.360201278616753,-0.2045025159827095
7,7.0,0.00011155113,-0.22866385145938364,0,0,-16.588865130076137,-0.2048008040750141
7,-3.0,3.143423e-05,-0.17581967576301066,0,0,-16.76468480583915,-0.20444737568096533
7,47.0,7.577463e-05,-0.08379646702563731,0,0,-16.848481272864788,-0.20299375027547947
7,2.0,8.2234365e-05,-0.21298346086299388,0,0,-17.06146473372778,-0.20311267540152128
7,12.0,9.219851e-05,-0.19567487402713268,0,0,-17.257139607754915,-0.20302517185594027
7,23.0,9.121741e-05,-0.1646937625006434,0,0,-17.42183337025556,-0.20257945779366937
7,-6.0,2.7325616e-05,-0.17989289029395547,0,0,-17.601726260549516,-0.20231869264999452
7,-2.0,3.135864e-05,-0.17301681502616373,0,0,-17.774743075575678,-0.20198571676790544
7,-4.0,0.000113511895,-0.2606246308878657,0,0,-18.035367706463543,-0.20264458097150048
7,6.0,0.0001019939,-0.221833922107577,0,0,-18.25720162857112,-0.20285779587301245
